"","lat","lon"
"36305",39.025682456,-74.791126194
"36306",39.025682456,-74.790126194
"36307",39.025682456,-74.789126194
"36308",39.025682456,-74.788126194
"36309",39.025682456,-74.787126194
"36310",39.025682456,-74.786126194
"36311",39.025682456,-74.785126194
"36312",39.025682456,-74.784126194
"36313",39.025682456,-74.783126194
"36314",39.025682456,-74.782126194
"36315",39.025682456,-74.781126194
"36316",39.025682456,-74.780126194
"36317",39.025682456,-74.779126194
"36318",39.025682456,-74.778126194
"36319",39.025682456,-74.777126194
"36320",39.025682456,-74.776126194
"36321",39.025682456,-74.775126194
"36322",39.024682456,-74.947126194
"36323",39.024682456,-74.946126194
"36324",39.024682456,-74.945126194
"36325",39.024682456,-74.944126194
"36326",39.024682456,-74.943126194
"36327",39.024682456,-74.942126194
"36328",39.024682456,-74.941126194
"36329",39.024682456,-74.940126194
"36330",39.024682456,-74.939126194
"36331",39.024682456,-74.938126194
"36332",39.024682456,-74.937126194
"36333",39.024682456,-74.936126194
"36334",39.024682456,-74.935126194
"36335",39.024682456,-74.934126194
"36336",39.024682456,-74.933126194
"36337",39.024682456,-74.932126194
"36338",39.024682456,-74.931126194
"36339",39.024682456,-74.930126194
"36340",39.024682456,-74.929126194
"36341",39.024682456,-74.928126194
"36342",39.024682456,-74.927126194
"36343",39.024682456,-74.926126194
"36344",39.024682456,-74.925126194
"36345",39.024682456,-74.924126194
"36346",39.024682456,-74.923126194
"36347",39.024682456,-74.922126194
"36348",39.024682456,-74.921126194
"36349",39.024682456,-74.920126194
"36350",39.024682456,-74.919126194
"36351",39.024682456,-74.918126194
"36352",39.024682456,-74.917126194
"36353",39.024682456,-74.916126194
"36354",39.024682456,-74.915126194
"36355",39.024682456,-74.914126194
"36356",39.024682456,-74.913126194
"36357",39.024682456,-74.912126194
"36358",39.024682456,-74.911126194
"36359",39.024682456,-74.910126194
"36360",39.024682456,-74.909126194
"36361",39.024682456,-74.908126194
"36362",39.024682456,-74.907126194
"36363",39.024682456,-74.906126194
"36364",39.024682456,-74.905126194
"36365",39.024682456,-74.904126194
"36366",39.024682456,-74.903126194
"36367",39.024682456,-74.902126194
"36368",39.024682456,-74.901126194
"36369",39.024682456,-74.900126194
"36370",39.024682456,-74.899126194
"36371",39.024682456,-74.898126194
"36372",39.024682456,-74.897126194
"36373",39.024682456,-74.896126194
"36374",39.024682456,-74.895126194
"36375",39.024682456,-74.894126194
"36376",39.024682456,-74.893126194
"36377",39.024682456,-74.892126194
"36378",39.024682456,-74.891126194
"36379",39.024682456,-74.890126194
"36380",39.024682456,-74.889126194
"36381",39.024682456,-74.888126194
"36382",39.024682456,-74.887126194
"36383",39.024682456,-74.886126194
"36384",39.024682456,-74.885126194
"36385",39.024682456,-74.884126194
"36386",39.024682456,-74.883126194
"36387",39.024682456,-74.882126194
"36388",39.024682456,-74.881126194
"36389",39.024682456,-74.880126194
"36390",39.024682456,-74.879126194
"36391",39.024682456,-74.878126194
"36392",39.024682456,-74.877126194
"36393",39.024682456,-74.876126194
"36394",39.024682456,-74.875126194
"36395",39.024682456,-74.874126194
"36396",39.024682456,-74.873126194
"36397",39.024682456,-74.872126194
"36398",39.024682456,-74.871126194
"36399",39.024682456,-74.870126194
"36400",39.024682456,-74.869126194
"36401",39.024682456,-74.868126194
"36402",39.024682456,-74.867126194
"36403",39.024682456,-74.866126194
"36404",39.024682456,-74.865126194
"36405",39.024682456,-74.864126194
"36406",39.024682456,-74.863126194
"36407",39.024682456,-74.862126194
"36408",39.024682456,-74.861126194
"36409",39.024682456,-74.860126194
"36410",39.024682456,-74.859126194
"36411",39.024682456,-74.858126194
"36412",39.024682456,-74.857126194
"36413",39.024682456,-74.856126194
"36414",39.024682456,-74.855126194
"36415",39.024682456,-74.854126194
"36416",39.024682456,-74.853126194
"36417",39.024682456,-74.852126194
"36418",39.024682456,-74.851126194
"36419",39.024682456,-74.850126194
"36420",39.024682456,-74.849126194
"36421",39.024682456,-74.848126194
"36422",39.024682456,-74.847126194
"36423",39.024682456,-74.846126194
"36424",39.024682456,-74.845126194
"36425",39.024682456,-74.844126194
"36426",39.024682456,-74.843126194
"36427",39.024682456,-74.842126194
"36428",39.024682456,-74.841126194
"36429",39.024682456,-74.840126194
"36430",39.024682456,-74.839126194
"36431",39.024682456,-74.838126194
"36432",39.024682456,-74.837126194
"36433",39.024682456,-74.836126194
"36434",39.024682456,-74.835126194
"36435",39.024682456,-74.834126194
"36436",39.024682456,-74.833126194
"36437",39.024682456,-74.832126194
"36438",39.024682456,-74.831126194
"36439",39.024682456,-74.830126194
"36440",39.024682456,-74.829126194
"36441",39.024682456,-74.828126194
"36442",39.024682456,-74.827126194
"36443",39.024682456,-74.826126194
"36444",39.024682456,-74.825126194
"36445",39.024682456,-74.824126194
"36446",39.024682456,-74.823126194
"36447",39.024682456,-74.822126194
"36448",39.024682456,-74.821126194
"36449",39.024682456,-74.820126194
"36450",39.024682456,-74.819126194
"36451",39.024682456,-74.818126194
"36452",39.024682456,-74.817126194
"36453",39.024682456,-74.816126194
"36454",39.024682456,-74.815126194
"36455",39.024682456,-74.814126194
"36456",39.024682456,-74.813126194
"36457",39.024682456,-74.812126194
"36458",39.024682456,-74.811126194
"36459",39.024682456,-74.810126194
"36460",39.024682456,-74.809126194
"36461",39.024682456,-74.808126194
"36462",39.024682456,-74.807126194
"36463",39.024682456,-74.806126194
"36464",39.024682456,-74.805126194
"36465",39.024682456,-74.804126194
"36466",39.024682456,-74.803126194
"36467",39.024682456,-74.802126194
"36468",39.024682456,-74.801126194
"36469",39.024682456,-74.800126194
"36470",39.024682456,-74.799126194
"36471",39.024682456,-74.798126194
"36472",39.024682456,-74.797126194
"36473",39.024682456,-74.796126194
"36474",39.024682456,-74.795126194
"36475",39.024682456,-74.794126194
"36476",39.024682456,-74.793126194
"36477",39.024682456,-74.792126194
"36478",39.024682456,-74.791126194
"36479",39.024682456,-74.790126194
"36480",39.024682456,-74.789126194
"36481",39.024682456,-74.788126194
"36482",39.024682456,-74.787126194
"36483",39.024682456,-74.786126194
"36484",39.024682456,-74.785126194
"36485",39.024682456,-74.784126194
"36486",39.024682456,-74.783126194
"36487",39.024682456,-74.782126194
"36488",39.024682456,-74.781126194
"36489",39.024682456,-74.780126194
"36490",39.024682456,-74.779126194
"36491",39.024682456,-74.778126194
"36492",39.024682456,-74.777126194
"36493",39.024682456,-74.776126194
"36494",39.023682456,-74.948126194
"36495",39.023682456,-74.947126194
"36496",39.023682456,-74.946126194
"36497",39.023682456,-74.945126194
"36498",39.023682456,-74.944126194
"36499",39.023682456,-74.943126194
"36500",39.023682456,-74.942126194
"36501",39.023682456,-74.941126194
"36502",39.023682456,-74.940126194
"36503",39.023682456,-74.939126194
"36504",39.023682456,-74.938126194
"36505",39.023682456,-74.937126194
"36506",39.023682456,-74.936126194
"36507",39.023682456,-74.935126194
"36508",39.023682456,-74.934126194
"36509",39.023682456,-74.933126194
"36510",39.023682456,-74.932126194
"36511",39.023682456,-74.931126194
"36512",39.023682456,-74.930126194
"36513",39.023682456,-74.929126194
"36514",39.023682456,-74.928126194
"36515",39.023682456,-74.927126194
"36516",39.023682456,-74.926126194
"36517",39.023682456,-74.925126194
"36518",39.023682456,-74.924126194
"36519",39.023682456,-74.923126194
"36520",39.023682456,-74.922126194
"36521",39.023682456,-74.921126194
"36522",39.023682456,-74.920126194
"36523",39.023682456,-74.919126194
"36524",39.023682456,-74.918126194
"36525",39.023682456,-74.917126194
"36526",39.023682456,-74.916126194
"36527",39.023682456,-74.915126194
"36528",39.023682456,-74.914126194
"36529",39.023682456,-74.913126194
"36530",39.023682456,-74.912126194
"36531",39.023682456,-74.911126194
"36532",39.023682456,-74.910126194
"36533",39.023682456,-74.909126194
"36534",39.023682456,-74.908126194
"36535",39.023682456,-74.907126194
"36536",39.023682456,-74.906126194
"36537",39.023682456,-74.905126194
"36538",39.023682456,-74.904126194
"36539",39.023682456,-74.903126194
"36540",39.023682456,-74.902126194
"36541",39.023682456,-74.901126194
"36542",39.023682456,-74.900126194
"36543",39.023682456,-74.899126194
"36544",39.023682456,-74.898126194
"36545",39.023682456,-74.897126194
"36546",39.023682456,-74.896126194
"36547",39.023682456,-74.895126194
"36548",39.023682456,-74.894126194
"36549",39.023682456,-74.893126194
"36550",39.023682456,-74.892126194
"36551",39.023682456,-74.891126194
"36552",39.023682456,-74.890126194
"36553",39.023682456,-74.889126194
"36554",39.023682456,-74.888126194
"36555",39.023682456,-74.887126194
"36556",39.023682456,-74.886126194
"36557",39.023682456,-74.885126194
"36558",39.023682456,-74.884126194
"36559",39.023682456,-74.883126194
"36560",39.023682456,-74.882126194
"36561",39.023682456,-74.881126194
"36562",39.023682456,-74.880126194
"36563",39.023682456,-74.879126194
"36564",39.023682456,-74.878126194
"36565",39.023682456,-74.877126194
"36566",39.023682456,-74.876126194
"36567",39.023682456,-74.875126194
"36568",39.023682456,-74.874126194
"36569",39.023682456,-74.873126194
"36570",39.023682456,-74.872126194
"36571",39.023682456,-74.871126194
"36572",39.023682456,-74.870126194
"36573",39.023682456,-74.869126194
"36574",39.023682456,-74.868126194
"36575",39.023682456,-74.867126194
"36576",39.023682456,-74.866126194
"36577",39.023682456,-74.865126194
"36578",39.023682456,-74.864126194
"36579",39.023682456,-74.863126194
"36580",39.023682456,-74.862126194
"36581",39.023682456,-74.861126194
"36582",39.023682456,-74.860126194
"36583",39.023682456,-74.859126194
"36584",39.023682456,-74.858126194
"36585",39.023682456,-74.857126194
"36586",39.023682456,-74.856126194
"36587",39.023682456,-74.855126194
"36588",39.023682456,-74.854126194
"36589",39.023682456,-74.853126194
"36590",39.023682456,-74.852126194
"36591",39.023682456,-74.851126194
"36592",39.023682456,-74.850126194
"36593",39.023682456,-74.849126194
"36594",39.023682456,-74.848126194
"36595",39.023682456,-74.847126194
"36596",39.023682456,-74.846126194
"36597",39.023682456,-74.845126194
"36598",39.023682456,-74.844126194
"36599",39.023682456,-74.843126194
"36600",39.023682456,-74.842126194
"36601",39.023682456,-74.841126194
"36602",39.023682456,-74.840126194
"36603",39.023682456,-74.839126194
"36604",39.023682456,-74.838126194
"36605",39.023682456,-74.837126194
"36606",39.023682456,-74.836126194
"36607",39.023682456,-74.835126194
"36608",39.023682456,-74.834126194
"36609",39.023682456,-74.833126194
"36610",39.023682456,-74.832126194
"36611",39.023682456,-74.831126194
"36612",39.023682456,-74.830126194
"36613",39.023682456,-74.829126194
"36614",39.023682456,-74.828126194
"36615",39.023682456,-74.827126194
"36616",39.023682456,-74.826126194
"36617",39.023682456,-74.825126194
"36618",39.023682456,-74.824126194
"36619",39.023682456,-74.823126194
"36620",39.023682456,-74.822126194
"36621",39.023682456,-74.821126194
"36622",39.023682456,-74.820126194
"36623",39.023682456,-74.819126194
"36624",39.023682456,-74.818126194
"36625",39.023682456,-74.817126194
"36626",39.023682456,-74.816126194
"36627",39.023682456,-74.815126194
"36628",39.023682456,-74.814126194
"36629",39.023682456,-74.813126194
"36630",39.023682456,-74.812126194
"36631",39.023682456,-74.811126194
"36632",39.023682456,-74.810126194
"36633",39.023682456,-74.809126194
"36634",39.023682456,-74.808126194
"36635",39.023682456,-74.807126194
"36636",39.023682456,-74.806126194
"36637",39.023682456,-74.805126194
"36638",39.023682456,-74.804126194
"36639",39.023682456,-74.803126194
"36640",39.023682456,-74.802126194
"36641",39.023682456,-74.801126194
"36642",39.023682456,-74.800126194
"36643",39.023682456,-74.799126194
"36644",39.023682456,-74.798126194
"36645",39.023682456,-74.797126194
"36646",39.023682456,-74.796126194
"36647",39.023682456,-74.795126194
"36648",39.023682456,-74.794126194
"36649",39.023682456,-74.793126194
"36650",39.023682456,-74.792126194
"36651",39.023682456,-74.791126194
"36652",39.023682456,-74.790126194
"36653",39.023682456,-74.789126194
"36654",39.023682456,-74.788126194
"36655",39.023682456,-74.787126194
"36656",39.023682456,-74.786126194
"36657",39.023682456,-74.785126194
"36658",39.023682456,-74.784126194
"36659",39.023682456,-74.783126194
"36660",39.023682456,-74.782126194
"36661",39.023682456,-74.781126194
"36662",39.023682456,-74.780126194
"36663",39.023682456,-74.779126194
"36664",39.023682456,-74.778126194
"36665",39.023682456,-74.777126194
"36666",39.022682456,-74.948126194
"36667",39.022682456,-74.947126194
"36668",39.022682456,-74.946126194
"36669",39.022682456,-74.945126194
"36670",39.022682456,-74.944126194
"36671",39.022682456,-74.943126194
"36672",39.022682456,-74.942126194
"36673",39.022682456,-74.941126194
"36674",39.022682456,-74.940126194
"36675",39.022682456,-74.939126194
"36676",39.022682456,-74.938126194
"36677",39.022682456,-74.937126194
"36678",39.022682456,-74.936126194
"36679",39.022682456,-74.935126194
"36680",39.022682456,-74.934126194
"36681",39.022682456,-74.933126194
"36682",39.022682456,-74.932126194
"36683",39.022682456,-74.931126194
"36684",39.022682456,-74.930126194
"36685",39.022682456,-74.929126194
"36686",39.022682456,-74.928126194
"36687",39.022682456,-74.927126194
"36688",39.022682456,-74.926126194
"36689",39.022682456,-74.925126194
"36690",39.022682456,-74.924126194
"36691",39.022682456,-74.923126194
"36692",39.022682456,-74.922126194
"36693",39.022682456,-74.921126194
"36694",39.022682456,-74.920126194
"36695",39.022682456,-74.919126194
"36696",39.022682456,-74.918126194
"36697",39.022682456,-74.917126194
"36698",39.022682456,-74.916126194
"36699",39.022682456,-74.915126194
"36700",39.022682456,-74.914126194
"36701",39.022682456,-74.913126194
"36702",39.022682456,-74.912126194
"36703",39.022682456,-74.911126194
"36704",39.022682456,-74.910126194
"36705",39.022682456,-74.909126194
"36706",39.022682456,-74.908126194
"36707",39.022682456,-74.907126194
"36708",39.022682456,-74.906126194
"36709",39.022682456,-74.905126194
"36710",39.022682456,-74.904126194
"36711",39.022682456,-74.903126194
"36712",39.022682456,-74.902126194
"36713",39.022682456,-74.901126194
"36714",39.022682456,-74.900126194
"36715",39.022682456,-74.899126194
"36716",39.022682456,-74.898126194
"36717",39.022682456,-74.897126194
"36718",39.022682456,-74.896126194
"36719",39.022682456,-74.895126194
"36720",39.022682456,-74.894126194
"36721",39.022682456,-74.893126194
"36722",39.022682456,-74.892126194
"36723",39.022682456,-74.891126194
"36724",39.022682456,-74.890126194
"36725",39.022682456,-74.889126194
"36726",39.022682456,-74.888126194
"36727",39.022682456,-74.887126194
"36728",39.022682456,-74.886126194
"36729",39.022682456,-74.885126194
"36730",39.022682456,-74.884126194
"36731",39.022682456,-74.883126194
"36732",39.022682456,-74.882126194
"36733",39.022682456,-74.881126194
"36734",39.022682456,-74.880126194
"36735",39.022682456,-74.879126194
"36736",39.022682456,-74.878126194
"36737",39.022682456,-74.877126194
"36738",39.022682456,-74.876126194
"36739",39.022682456,-74.875126194
"36740",39.022682456,-74.874126194
"36741",39.022682456,-74.873126194
"36742",39.022682456,-74.872126194
"36743",39.022682456,-74.871126194
"36744",39.022682456,-74.870126194
"36745",39.022682456,-74.869126194
"36746",39.022682456,-74.868126194
"36747",39.022682456,-74.867126194
"36748",39.022682456,-74.866126194
"36749",39.022682456,-74.865126194
"36750",39.022682456,-74.864126194
"36751",39.022682456,-74.863126194
"36752",39.022682456,-74.862126194
"36753",39.022682456,-74.861126194
"36754",39.022682456,-74.860126194
"36755",39.022682456,-74.859126194
"36756",39.022682456,-74.858126194
"36757",39.022682456,-74.857126194
"36758",39.022682456,-74.856126194
"36759",39.022682456,-74.855126194
"36760",39.022682456,-74.854126194
"36761",39.022682456,-74.853126194
"36762",39.022682456,-74.852126194
"36763",39.022682456,-74.851126194
"36764",39.022682456,-74.850126194
"36765",39.022682456,-74.849126194
"36766",39.022682456,-74.848126194
"36767",39.022682456,-74.847126194
"36768",39.022682456,-74.846126194
"36769",39.022682456,-74.845126194
"36770",39.022682456,-74.844126194
"36771",39.022682456,-74.843126194
"36772",39.022682456,-74.842126194
"36773",39.022682456,-74.841126194
"36774",39.022682456,-74.840126194
"36775",39.022682456,-74.839126194
"36776",39.022682456,-74.838126194
"36777",39.022682456,-74.837126194
"36778",39.022682456,-74.836126194
"36779",39.022682456,-74.835126194
"36780",39.022682456,-74.834126194
"36781",39.022682456,-74.833126194
"36782",39.022682456,-74.832126194
"36783",39.022682456,-74.831126194
"36784",39.022682456,-74.830126194
"36785",39.022682456,-74.829126194
"36786",39.022682456,-74.828126194
"36787",39.022682456,-74.827126194
"36788",39.022682456,-74.826126194
"36789",39.022682456,-74.825126194
"36790",39.022682456,-74.824126194
"36791",39.022682456,-74.823126194
"36792",39.022682456,-74.822126194
"36793",39.022682456,-74.821126194
"36794",39.022682456,-74.820126194
"36795",39.022682456,-74.819126194
"36796",39.022682456,-74.818126194
"36797",39.022682456,-74.817126194
"36798",39.022682456,-74.816126194
"36799",39.022682456,-74.815126194
"36800",39.022682456,-74.814126194
"36801",39.022682456,-74.813126194
"36802",39.022682456,-74.812126194
"36803",39.022682456,-74.811126194
"36804",39.022682456,-74.810126194
"36805",39.022682456,-74.809126194
"36806",39.022682456,-74.808126194
"36807",39.022682456,-74.807126194
"36808",39.022682456,-74.806126194
"36809",39.022682456,-74.805126194
"36810",39.022682456,-74.804126194
"36811",39.022682456,-74.803126194
"36812",39.022682456,-74.802126194
"36813",39.022682456,-74.801126194
"36814",39.022682456,-74.800126194
"36815",39.022682456,-74.799126194
"36816",39.022682456,-74.798126194
"36817",39.022682456,-74.797126194
"36818",39.022682456,-74.796126194
"36819",39.022682456,-74.795126194
"36820",39.022682456,-74.794126194
"36821",39.022682456,-74.793126194
"36822",39.022682456,-74.792126194
"36823",39.022682456,-74.791126194
"36824",39.022682456,-74.790126194
"36825",39.022682456,-74.789126194
"36826",39.022682456,-74.788126194
"36827",39.022682456,-74.787126194
"36828",39.022682456,-74.786126194
"36829",39.022682456,-74.785126194
"36830",39.022682456,-74.784126194
"36831",39.022682456,-74.783126194
"36832",39.022682456,-74.782126194
"36833",39.022682456,-74.781126194
"36834",39.022682456,-74.780126194
"36835",39.022682456,-74.779126194
"36836",39.022682456,-74.778126194
"36837",39.021682456,-74.949126194
"36838",39.021682456,-74.948126194
"36839",39.021682456,-74.947126194
"36840",39.021682456,-74.946126194
"36841",39.021682456,-74.945126194
"36842",39.021682456,-74.944126194
"36843",39.021682456,-74.943126194
"36844",39.021682456,-74.942126194
"36845",39.021682456,-74.941126194
"36846",39.021682456,-74.940126194
"36847",39.021682456,-74.939126194
"36848",39.021682456,-74.938126194
"36849",39.021682456,-74.937126194
"36850",39.021682456,-74.936126194
"36851",39.021682456,-74.935126194
"36852",39.021682456,-74.934126194
"36853",39.021682456,-74.933126194
"36854",39.021682456,-74.932126194
"36855",39.021682456,-74.931126194
"36856",39.021682456,-74.930126194
"36857",39.021682456,-74.929126194
"36858",39.021682456,-74.928126194
"36859",39.021682456,-74.927126194
"36860",39.021682456,-74.926126194
"36861",39.021682456,-74.925126194
"36862",39.021682456,-74.924126194
"36863",39.021682456,-74.923126194
"36864",39.021682456,-74.922126194
"36865",39.021682456,-74.921126194
"36866",39.021682456,-74.920126194
"36867",39.021682456,-74.919126194
"36868",39.021682456,-74.918126194
"36869",39.021682456,-74.917126194
"36870",39.021682456,-74.916126194
"36871",39.021682456,-74.915126194
"36872",39.021682456,-74.914126194
"36873",39.021682456,-74.913126194
"36874",39.021682456,-74.912126194
"36875",39.021682456,-74.911126194
"36876",39.021682456,-74.910126194
"36877",39.021682456,-74.909126194
"36878",39.021682456,-74.908126194
"36879",39.021682456,-74.907126194
"36880",39.021682456,-74.906126194
"36881",39.021682456,-74.905126194
"36882",39.021682456,-74.904126194
"36883",39.021682456,-74.903126194
"36884",39.021682456,-74.902126194
"36885",39.021682456,-74.901126194
"36886",39.021682456,-74.900126194
"36887",39.021682456,-74.899126194
"36888",39.021682456,-74.898126194
"36889",39.021682456,-74.897126194
"36890",39.021682456,-74.896126194
"36891",39.021682456,-74.895126194
"36892",39.021682456,-74.894126194
"36893",39.021682456,-74.893126194
"36894",39.021682456,-74.892126194
"36895",39.021682456,-74.891126194
"36896",39.021682456,-74.890126194
"36897",39.021682456,-74.889126194
"36898",39.021682456,-74.888126194
"36899",39.021682456,-74.887126194
"36900",39.021682456,-74.886126194
"36901",39.021682456,-74.885126194
"36902",39.021682456,-74.884126194
"36903",39.021682456,-74.883126194
"36904",39.021682456,-74.882126194
"36905",39.021682456,-74.881126194
"36906",39.021682456,-74.880126194
"36907",39.021682456,-74.879126194
"36908",39.021682456,-74.878126194
"36909",39.021682456,-74.877126194
"36910",39.021682456,-74.876126194
"36911",39.021682456,-74.875126194
"36912",39.021682456,-74.874126194
"36913",39.021682456,-74.873126194
"36914",39.021682456,-74.872126194
"36915",39.021682456,-74.871126194
"36916",39.021682456,-74.870126194
"36917",39.021682456,-74.869126194
"36918",39.021682456,-74.868126194
"36919",39.021682456,-74.867126194
"36920",39.021682456,-74.866126194
"36921",39.021682456,-74.865126194
"36922",39.021682456,-74.864126194
"36923",39.021682456,-74.863126194
"36924",39.021682456,-74.862126194
"36925",39.021682456,-74.861126194
"36926",39.021682456,-74.860126194
"36927",39.021682456,-74.859126194
"36928",39.021682456,-74.858126194
"36929",39.021682456,-74.857126194
"36930",39.021682456,-74.856126194
"36931",39.021682456,-74.855126194
"36932",39.021682456,-74.854126194
"36933",39.021682456,-74.853126194
"36934",39.021682456,-74.852126194
"36935",39.021682456,-74.851126194
"36936",39.021682456,-74.850126194
"36937",39.021682456,-74.849126194
"36938",39.021682456,-74.848126194
"36939",39.021682456,-74.847126194
"36940",39.021682456,-74.846126194
"36941",39.021682456,-74.845126194
"36942",39.021682456,-74.844126194
"36943",39.021682456,-74.843126194
"36944",39.021682456,-74.842126194
"36945",39.021682456,-74.841126194
"36946",39.021682456,-74.840126194
"36947",39.021682456,-74.839126194
"36948",39.021682456,-74.838126194
"36949",39.021682456,-74.837126194
"36950",39.021682456,-74.836126194
"36951",39.021682456,-74.835126194
"36952",39.021682456,-74.834126194
"36953",39.021682456,-74.833126194
"36954",39.021682456,-74.832126194
"36955",39.021682456,-74.831126194
"36956",39.021682456,-74.830126194
"36957",39.021682456,-74.829126194
"36958",39.021682456,-74.828126194
"36959",39.021682456,-74.827126194
"36960",39.021682456,-74.826126194
"36961",39.021682456,-74.825126194
"36962",39.021682456,-74.824126194
"36963",39.021682456,-74.823126194
"36964",39.021682456,-74.822126194
"36965",39.021682456,-74.821126194
"36966",39.021682456,-74.820126194
"36967",39.021682456,-74.819126194
"36968",39.021682456,-74.818126194
"36969",39.021682456,-74.817126194
"36970",39.021682456,-74.816126194
"36971",39.021682456,-74.815126194
"36972",39.021682456,-74.814126194
"36973",39.021682456,-74.813126194
"36974",39.021682456,-74.812126194
"36975",39.021682456,-74.811126194
"36976",39.021682456,-74.810126194
"36977",39.021682456,-74.809126194
"36978",39.021682456,-74.808126194
"36979",39.021682456,-74.807126194
"36980",39.021682456,-74.806126194
"36981",39.021682456,-74.805126194
"36982",39.021682456,-74.804126194
"36983",39.021682456,-74.803126194
"36984",39.021682456,-74.802126194
"36985",39.021682456,-74.801126194
"36986",39.021682456,-74.800126194
"36987",39.021682456,-74.799126194
"36988",39.021682456,-74.798126194
"36989",39.021682456,-74.797126194
"36990",39.021682456,-74.796126194
"36991",39.021682456,-74.795126194
"36992",39.021682456,-74.794126194
"36993",39.021682456,-74.793126194
"36994",39.021682456,-74.792126194
"36995",39.021682456,-74.791126194
"36996",39.021682456,-74.790126194
"36997",39.021682456,-74.789126194
"36998",39.021682456,-74.788126194
"36999",39.021682456,-74.787126194
"37000",39.021682456,-74.786126194
"37001",39.021682456,-74.785126194
"37002",39.021682456,-74.784126194
"37003",39.021682456,-74.783126194
"37004",39.021682456,-74.782126194
"37005",39.021682456,-74.781126194
"37006",39.021682456,-74.780126194
"37007",39.021682456,-74.779126194
"37008",39.020682456,-74.949126194
"37009",39.020682456,-74.948126194
"37010",39.020682456,-74.947126194
"37011",39.020682456,-74.946126194
"37012",39.020682456,-74.945126194
"37013",39.020682456,-74.944126194
"37014",39.020682456,-74.943126194
"37015",39.020682456,-74.942126194
"37016",39.020682456,-74.941126194
"37017",39.020682456,-74.940126194
"37018",39.020682456,-74.939126194
"37019",39.020682456,-74.938126194
"37020",39.020682456,-74.937126194
"37021",39.020682456,-74.936126194
"37022",39.020682456,-74.935126194
"37023",39.020682456,-74.934126194
"37024",39.020682456,-74.933126194
"37025",39.020682456,-74.932126194
"37026",39.020682456,-74.931126194
"37027",39.020682456,-74.930126194
"37028",39.020682456,-74.929126194
"37029",39.020682456,-74.928126194
"37030",39.020682456,-74.927126194
"37031",39.020682456,-74.926126194
"37032",39.020682456,-74.925126194
"37033",39.020682456,-74.924126194
"37034",39.020682456,-74.923126194
"37035",39.020682456,-74.922126194
"37036",39.020682456,-74.921126194
"37037",39.020682456,-74.920126194
"37038",39.020682456,-74.919126194
"37039",39.020682456,-74.918126194
"37040",39.020682456,-74.917126194
"37041",39.020682456,-74.916126194
"37042",39.020682456,-74.915126194
"37043",39.020682456,-74.914126194
"37044",39.020682456,-74.913126194
"37045",39.020682456,-74.912126194
"37046",39.020682456,-74.911126194
"37047",39.020682456,-74.910126194
"37048",39.020682456,-74.909126194
"37049",39.020682456,-74.908126194
"37050",39.020682456,-74.907126194
"37051",39.020682456,-74.906126194
"37052",39.020682456,-74.905126194
"37053",39.020682456,-74.904126194
"37054",39.020682456,-74.903126194
"37055",39.020682456,-74.902126194
"37056",39.020682456,-74.901126194
"37057",39.020682456,-74.900126194
"37058",39.020682456,-74.899126194
"37059",39.020682456,-74.898126194
"37060",39.020682456,-74.897126194
"37061",39.020682456,-74.896126194
"37062",39.020682456,-74.895126194
"37063",39.020682456,-74.894126194
"37064",39.020682456,-74.893126194
"37065",39.020682456,-74.892126194
"37066",39.020682456,-74.891126194
"37067",39.020682456,-74.890126194
"37068",39.020682456,-74.889126194
"37069",39.020682456,-74.888126194
"37070",39.020682456,-74.887126194
"37071",39.020682456,-74.886126194
"37072",39.020682456,-74.885126194
"37073",39.020682456,-74.884126194
"37074",39.020682456,-74.883126194
"37075",39.020682456,-74.882126194
"37076",39.020682456,-74.881126194
"37077",39.020682456,-74.880126194
"37078",39.020682456,-74.879126194
"37079",39.020682456,-74.878126194
"37080",39.020682456,-74.877126194
"37081",39.020682456,-74.876126194
"37082",39.020682456,-74.875126194
"37083",39.020682456,-74.874126194
"37084",39.020682456,-74.873126194
"37085",39.020682456,-74.872126194
"37086",39.020682456,-74.871126194
"37087",39.020682456,-74.870126194
"37088",39.020682456,-74.869126194
"37089",39.020682456,-74.868126194
"37090",39.020682456,-74.867126194
"37091",39.020682456,-74.866126194
"37092",39.020682456,-74.865126194
"37093",39.020682456,-74.864126194
"37094",39.020682456,-74.863126194
"37095",39.020682456,-74.862126194
"37096",39.020682456,-74.861126194
"37097",39.020682456,-74.860126194
"37098",39.020682456,-74.859126194
"37099",39.020682456,-74.858126194
"37100",39.020682456,-74.857126194
"37101",39.020682456,-74.856126194
"37102",39.020682456,-74.855126194
"37103",39.020682456,-74.854126194
"37104",39.020682456,-74.853126194
"37105",39.020682456,-74.852126194
"37106",39.020682456,-74.851126194
"37107",39.020682456,-74.850126194
"37108",39.020682456,-74.849126194
"37109",39.020682456,-74.848126194
"37110",39.020682456,-74.847126194
"37111",39.020682456,-74.846126194
"37112",39.020682456,-74.845126194
"37113",39.020682456,-74.844126194
"37114",39.020682456,-74.843126194
"37115",39.020682456,-74.842126194
"37116",39.020682456,-74.841126194
"37117",39.020682456,-74.840126194
"37118",39.020682456,-74.839126194
"37119",39.020682456,-74.838126194
"37120",39.020682456,-74.837126194
"37121",39.020682456,-74.836126194
"37122",39.020682456,-74.835126194
"37123",39.020682456,-74.834126194
"37124",39.020682456,-74.833126194
"37125",39.020682456,-74.832126194
"37126",39.020682456,-74.831126194
"37127",39.020682456,-74.830126194
